time_published,Adj Close,Al Jareeza,Associated Press,Barrons,Benzinga,Business Insider,Business Standard,CNBC,CNN,Canada Newswire,Cointelegraph,Decrypt.co,Financial News London,Financial Times,Forbes,Fox Business News,GlobeNewswire,Investing News Network,Investor Ideas,Investors Business Daily,Kiplinger,MarketWatch,Money Control,Money Morning,Motley Fool,New York Times,PR Newswire,PennyStocks.com,Reuters,South China Morning Post,StockMarket.com,Stocknews.com,The Atlantic,The Economist,The Financial Express,The Street,The Week News,UPI Business,Wall Street Journal,Zacks Commentary
2023-11-17,383.4103698730469,-1.0,-0.11454366666666667,0.124569,0.1486924,0.119353,-1.0,-0.018836666666666658,-0.11628549999999999,0.21205,-1.0,-1.0,-1.0,-1.0,0.043907,0.041109,0.353676,-1.0,-1.0,0.11315233333333334,-1.0,0.284451,-1.0,-1.0,0.1941774,-1.0,0.30076214285714287,-1.0,-0.007331,-1.0,-1.0,-1.0,-1.0,-1.0,0.104173,0.221157,-1.0,-1.0,-1.0,0.271255
2023-11-20,388.078369140625,-1.0,0.118468,0.002466,0.221888625,0.0560605,-1.0,0.097142,-0.066673,0.396168,-1.0,0.0736195,-1.0,-1.0,0.1092214,-0.079482,0.1885604,-0.119696,-1.0,0.222594,-1.0,-1.0,-1.0,-1.0,0.24879433333333334,-1.0,0.224719,-1.0,0.14489,-1.0,-1.0,-1.0,0.052418,-1.0,0.038377,-1.0,-1.0,-1.0,0.10945749999999999,0.204225
2023-11-21,385.8238220214844,-1.0,0.057585,0.122367,0.17799513333333333,-1.0,-1.0,0.108622,0.052891999999999995,0.328803,0.117143,0.133934,-1.0,-1.0,0.099978,-1.0,0.29491775,-1.0,-1.0,0.16557300000000003,-1.0,-1.0,-1.0,-1.0,0.17675675,-1.0,0.308673,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.215576
2023-11-22,387.40301513671875,-1.0,0.054135333333333334,-1.0,0.16817892857142858,0.03819033333333333,-1.0,0.081467,0.014492333333333334,-1.0,-1.0,-1.0,-1.0,-1.0,0.249607,-1.0,0.2096048,0.108633,-1.0,0.1209975,0.144421,-1.0,-1.0,-1.0,0.247254,-1.0,0.11968200000000001,-1.0,0.056979,-1.0,-1.0,-1.0,-1.0,0.119225,-1.0,0.191527,0.002398,-1.0,-1.0,0.332095
2023-11-24,386.85675048828125,-1.0,-0.024195499999999995,-1.0,0.14672764285714288,0.37825,-1.0,-1.0,-0.0819095,-1.0,0.18791,0.1477495,-1.0,-1.0,0.1620875,-0.238392,0.375399,0.154417,-1.0,0.11079233333333334,-1.0,-1.0,-1.0,-1.0,0.26767633333333335,-1.0,0.25677581818181816,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.053851,-1.0,-1.0,-1.0,-1.0,0.31328449999999997
2023-11-27,386.5190734863281,-1.0,-1.0,-1.0,0.22480307142857142,-0.09435,-1.0,0.164164,0.13609566666666664,0.315098,-1.0,-0.09502,-1.0,-1.0,0.20565199999999997,0.01759,0.2624495,-1.0,-1.0,0.18347799999999997,0.215551,-0.103203,-1.0,-1.0,0.119699,-1.0,0.331819,-1.0,0.06510300000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-0.138619,-1.0,-1.0,-1.0,-1.0,0.2030891111111111
2023-11-28,387.5321044921875,-1.0,0.055144,0.29857849999999997,0.2253229230769231,0.227714,-1.0,-1.0,0.16684,0.326601,0.181723,0.387669,-1.0,-1.0,0.263462,0.135021,0.23150949999999998,0.290599,-1.0,0.16897974999999998,-1.0,0.19498333333333337,-1.0,-1.0,0.115423,-1.0,0.029115,-1.0,0.050863,-1.0,-1.0,-1.0,0.189348,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.23250125
2023-11-29,387.1546630859375,-1.0,-1.0,-0.28014,0.0965845,0.076668,-1.0,0.146343,-0.005635666666666664,0.23837,0.055578499999999996,-1.0,-1.0,-1.0,0.08438525,-0.14833533333333335,-1.0,0.212651,-1.0,0.16309014285714288,-1.0,-1.0,-1.0,-1.0,0.442361,-1.0,0.281329,-1.0,-0.0224205,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.043898,-1.0,0.1874448333333333
2023-11-30,386.1813659667969,-1.0,-0.26455300000000004,-1.0,0.28028115789473684,0.096496,-1.0,0.221122,-0.08995700000000001,-1.0,-1.0,-1.0,-1.0,-1.0,0.267263,0.219074,0.360632,0.253795,-1.0,0.041175,-1.0,0.1113105,-1.0,-1.0,0.395277,-1.0,0.301895,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.090628,-1.0,0.1722872857142857
2023-12-01,387.2838134765625,-1.0,0.024542,-1.0,0.126256875,0.037853,-1.0,-0.00488,-0.14149371428571428,0.364171,-1.0,0.321454,-1.0,-1.0,0.19176300000000002,-0.063507,0.2856495,0.221669,-1.0,0.10616766666666666,-1.0,-1.0,-1.0,-1.0,0.29884383333333336,-1.0,0.17578766666666668,-1.0,0.22271,-1.0,-1.0,-1.0,-0.048035,-1.0,0.264966,0.199255,0.148819,-1.0,-1.0,0.198533
2023-12-04,383.6884765625,-1.0,-0.180635,-0.137691,0.1823461875,-1.0,-1.0,0.1943055,-0.259644,0.366676,-1.0,-1.0,-1.0,-1.0,0.19495500000000002,0.113772,0.21871933333333335,-1.0,-1.0,0.11682699999999999,0.404775,0.100331,-1.0,-1.0,-0.06088199999999999,-1.0,0.2925234,-1.0,-0.019136,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.21876016666666667
2023-12-05,384.65185546875,-1.0,-0.178877,0.271347,0.20766154545454543,-0.042188,-1.0,0.113125,-0.336191,0.23655,0.167047,-1.0,-1.0,-1.0,0.16068949999999999,-1.0,0.155188,-1.0,-1.0,0.156272,-1.0,0.174056,-1.0,-1.0,0.2628285,-1.0,0.317659,0.191717,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.188755375
2023-12-06,382.4271240234375,-1.0,-0.133674,-1.0,0.24032128571428574,0.128686,-1.0,0.142344,-0.02904,0.341414,-1.0,0.17263699999999998,-1.0,-1.0,0.163178,-0.084175,0.24715683333333335,-1.0,-1.0,0.029197,-1.0,0.178417,-1.0,-1.0,-0.007243,-1.0,-1.0,-1.0,0.030906,-1.0,-1.0,-1.0,0.205611,0.031693,-1.0,-1.0,-1.0,-1.0,-1.0,0.15619588888888888
2023-12-07,387.7705078125,-1.0,0.023382,-0.508424,0.18191369565217388,0.088003,-1.0,0.242398,-1.0,-1.0,0.128137,-1.0,-1.0,-1.0,0.169672,0.19641,0.268497,-1.0,-1.0,0.095779,-1.0,-1.0,-1.0,-1.0,0.241734,-1.0,0.2849578333333333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.011989,-1.0,-1.0,-1.0,-1.0,-1.0,0.20827900000000002
2023-12-08,389.4986572265625,-1.0,0.024161,-1.0,0.11471466666666667,0.169553,-1.0,0.160094,-0.02924525,0.178457,-1.0,-1.0,-1.0,-1.0,0.16428275,-1.0,0.224621,-1.0,-1.0,0.09442400000000001,-1.0,-1.0,-1.0,-1.0,0.24714245454545455,-1.0,0.2463295,-1.0,0.021132,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.209456,0.194486,-1.0,-1.0,0.2344854285714286
2023-12-11,392.8257751464844,-1.0,0.104196,-1.0,0.16609346666666666,0.18229,-1.0,0.074654,-0.021705000000000002,0.597594,-1.0,0.20198733333333332,-1.0,-1.0,0.011092500000000002,-1.0,0.1272296,0.295546,-1.0,0.146548,-1.0,0.1178905,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.073725,-1.0,-1.0,-1.0,-1.0,0.125248,-1.0,-1.0,-1.0,-1.0,-0.032044,0.21781099999999998
2023-12-12,395.954345703125,-1.0,-0.014115,-1.0,0.1979155,0.015344500000000011,-1.0,0.286587,0.10823475,0.4370855,-1.0,-1.0,-1.0,-1.0,0.1716655,-1.0,0.27027275,0.284552,-1.0,0.022373499999999998,0.002432,-0.064343,-1.0,-1.0,0.33598,-1.0,0.24440066666666668,0.135176,-1.0,-1.0,-1.0,-1.0,0.036557,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.23770966666666668
2023-12-13,400.9898376464844,-1.0,-1.0,-1.0,0.18124354545454546,-0.01202075000000001,-1.0,0.027293,0.0731245,0.231209,-1.0,0.053519,-1.0,-1.0,0.0285025,-0.012378,0.3157655,0.081608,-1.0,0.016808,0.33075,-1.0,-1.0,-1.0,0.23435650000000002,-1.0,0.311741,-1.0,-1.0,-1.0,-1.0,-1.0,0.083825,-1.0,0.108591,-1.0,-1.0,-1.0,-1.0,0.18727442857142856
2023-12-14,400.6422424316406,-1.0,-1.0,-1.0,0.16555714285714287,0.16406,-1.0,0.2453535,0.0945198,0.262498,-1.0,0.299531,-1.0,-1.0,0.076574,-0.254988,0.27842133333333335,-1.0,-1.0,0.2266665,-1.0,0.11880125,-1.0,-1.0,-1.0,-1.0,0.3536182,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2049764
2023-12-15,402.5788879394531,-1.0,-1.0,-1.0,0.0332041,0.0007287500000000002,-1.0,-1.0,-0.199371,-1.0,-1.0,0.1326415,-1.0,-1.0,-0.0071325,0.026629,0.1408085,0.225883,-1.0,0.194034,-1.0,0.257217,-1.0,-1.0,0.2362337777777778,-1.0,0.25965533333333335,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.080216,-1.0,-1.0,-1.0,-0.447018,0.21173083333333334
2023-12-18,405.1145935058594,-1.0,-1.0,-0.004720333333333326,0.19406693333333333,0.103915,-1.0,0.033846,0.08216033333333334,0.303909,-1.0,-1.0,-1.0,-1.0,0.10413433333333334,-0.131937,0.2480128888888889,-1.0,-1.0,-1.0,0.187625,-1.0,-1.0,-1.0,0.293076,-1.0,0.418079,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.25356,-1.0,-1.0,-1.0,-1.0,0.1905891111111111
2023-12-19,407.1846008300781,-1.0,-1.0,-1.0,0.18280635714285715,-1.0,-1.0,0.249974,-0.059794,-1.0,0.210541,-1.0,-1.0,-1.0,0.23866716666666665,-0.147786,0.18271366666666666,0.211928,-1.0,0.169878,0.222185,0.115361,-1.0,-1.0,-1.0,-1.0,0.1417125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.22269107142857145
2023-12-20,401.1339111328125,0.122418,-1.0,-1.0,0.23731553846153847,-1.0,-1.0,0.137561,0.119007,0.23039749999999998,0.016885,0.26862,-1.0,-1.0,0.18276928571428572,0.014496,0.17057275,-1.0,-1.0,-0.062668,0.036691,-1.0,-1.0,-1.0,-0.050654000000000005,-1.0,0.2667542,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.15711428571428573
2023-12-21,405.8013000488281,-1.0,-1.0,-1.0,0.1543468888888889,0.14903349999999999,-1.0,0.159324,0.031955000000000004,0.179174,-0.279585,-1.0,-1.0,-1.0,0.140973,0.04361,0.224603,-1.0,-1.0,0.1352852,0.304049,0.1049845,-1.0,-1.0,0.233179,-1.0,0.23649733333333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.152956,-1.0,-1.0,-1.0,-1.0,0.21353966666666666
2023-12-22,406.4083251953125,-1.0,-1.0,0.413111,0.18350869230769232,0.13320866666666667,-1.0,-1.0,-0.208024,-1.0,0.250053,-1.0,-1.0,-1.0,0.02149325,0.200247,0.23970514285714284,-1.0,-1.0,0.117051,-1.0,0.197727,-1.0,-1.0,0.21418233333333334,-1.0,0.444951,-1.0,-1.0,-1.0,-1.0,0.2355395,0.15421,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.21517133333333333
2023-12-26,408.8962707519531,-1.0,-0.027229500000000004,-1.0,0.16635771428571428,-0.1202125,-1.0,-1.0,-1.0,-1.0,0.210014,0.2832475,-1.0,-1.0,-1.0,0.402499,0.1826084285714286,0.243313,-1.0,0.212152,-1.0,-1.0,-1.0,-1.0,-0.032812999999999995,-1.0,0.14309799999999998,0.219285,-1.0,0.038145,-1.0,-1.0,-1.0,-1.0,0.062205,-1.0,-1.0,-1.0,-1.0,0.23076950000000002
2023-12-27,409.7286682128906,-1.0,0.009722499999999995,-1.0,0.1849838,0.17808600000000002,-1.0,-1.0,-0.0537635,0.220367,-0.118942,-1.0,-1.0,-1.0,0.1467945,-0.010293000000000004,0.1992156,0.12558,-1.0,0.130095,0.188216,-1.0,-1.0,-1.0,0.22235249999999998,-1.0,0.14613266666666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.119726,-1.0,-1.0,-1.0,-1.0,0.22168858333333333
2023-12-28,409.5295104980469,-1.0,-0.086765,-1.0,0.20246599999999998,-0.119031,-1.0,-0.05592,-0.1661115,-1.0,-1.0,0.104017,-1.0,-1.0,0.132281,-0.025873,0.20666725000000002,-1.0,-1.0,0.075206,-1.0,0.1170475,-1.0,-1.0,-1.0,-1.0,0.09449083333333334,-1.0,-1.0,-1.0,-1.0,-1.0,0.033472,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.20773129411764707
2023-12-29,407.7571716308594,-1.0,-1.0,-1.0,0.1781343,0.024208,-1.0,0.211509,0.172759,-1.0,0.056587,-1.0,-1.0,-1.0,0.1730646,-0.038064,0.23260871428571428,-1.0,-1.0,0.36184,0.302385,-1.0,-1.0,-1.0,0.338856,-1.0,0.2964586,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.498732,-1.0,-1.0,-1.0,-1.0,0.17142377777777776
2024-01-02,400.85699462890625,-1.0,-0.079498,-0.115749,0.16420586666666667,-0.036229,-1.0,0.203706,0.384403,-1.0,-1.0,0.17322,-1.0,-1.0,0.13201666666666664,-1.0,0.28811359999999997,0.259449,-1.0,0.0584,0.184876,0.112546,-1.0,-1.0,0.0887815,-1.0,0.220924,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.17377314285714288
2024-01-03,396.6153564453125,-1.0,0.0444104,-1.0,0.1770592857142857,0.17059,-1.0,0.328645,-0.23062266666666667,-1.0,0.201766,-1.0,-1.0,-1.0,0.113164,0.1006505,0.2134082,-1.0,-1.0,-0.036382,0.198571,-0.181243,-1.0,-1.0,0.20027999999999999,-1.0,-1.0,-1.0,-1.0,0.041135,-1.0,-1.0,0.211134,-1.0,0.098434,-1.0,-1.0,-1.0,-1.0,0.1678338
2024-01-04,394.5741882324219,-1.0,-1.0,-1.0,0.16954991666666666,0.1312575,-1.0,0.14331466666666667,-1.0,0.264187,0.078786,-1.0,-1.0,-1.0,0.171451,-1.0,0.171096,-1.0,-1.0,0.11677399999999999,-1.0,0.276334,-1.0,-1.0,0.26422,-1.0,0.154192,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.17059476470588233
2024-01-05,395.04217529296875,-1.0,-0.019196,0.127924,0.14860985714285715,-0.095287,-1.0,0.113066,-0.313901,-1.0,-1.0,-1.0,-1.0,-1.0,0.312548,-1.0,0.15858233333333335,-1.0,-1.0,0.1157715,-1.0,0.133281,-1.0,-1.0,0.155567,-1.0,0.2341719090909091,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.290045,0.22919636363636364
2024-01-08,403.2068786621094,0.216298,-0.117542,-1.0,0.18423894736842106,-1.0,-1.0,0.11650450000000001,-0.240804,-1.0,0.257824,-1.0,-1.0,-1.0,0.12879933333333335,-1.0,0.2093575,0.134468,-1.0,0.175393,-1.0,0.18775,-1.0,-1.0,0.30067299999999997,-1.0,0.2311645,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.202876,-1.0,-1.0,-1.0,0.38899,0.20800166666666667
2024-01-09,404.00341796875,-1.0,-0.272115,-1.0,0.134209,0.082152,-1.0,0.13856433333333334,-1.0,-1.0,-1.0,-1.0,-1.0,0.261179,0.315274,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.331241,-1.0,-1.0,0.22209,-1.0,0.147269,-1.0,-1.0,-1.0,-1.0,-1.0,0.097999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2439739142857143
2024-01-10,406.7416076660156,-1.0,-0.136906,-1.0,0.10974744444444445,0.10388275,-1.0,-1.0,-0.036871666666666664,0.376552,-1.0,-1.0,-1.0,-1.0,0.2658255,-1.0,0.144205,0.215024,-1.0,0.03932050000000001,0.196673,-1.0,-1.0,-1.0,0.278377,-1.0,0.232672,-1.0,-1.0,0.271149,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.20779347368421053
2024-01-11,407.58795166015625,-1.0,0.18094700000000002,-1.0,0.1083738888888889,-0.015921000000000005,-1.0,0.079004,0.019351,-1.0,-1.0,0.126313,-1.0,-1.0,0.397341,-0.0893715,0.17320333333333335,0.259449,-1.0,0.160287,-1.0,0.084413,-1.0,-1.0,0.2086735,-1.0,0.319583,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.110523,0.17938578571428573
2024-01-12,407.7970275878906,-1.0,-0.1957395,0.233581,0.1414108,-1.0,-1.0,0.126889,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1335853,0.035208,0.038139,-1.0,-1.0,0.10410050000000001,-1.0,0.044471,-1.0,-1.0,0.19625,-1.0,0.373366,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.112291,0.194678,-1.0,-1.0,-1.0,-1.0,0.21109273333333334
2024-01-16,407.7571716308594,-1.0,0.143518,-1.0,0.1539309,0.1010075,-1.0,0.095426,0.180651,-1.0,-1.0,-1.0,-1.0,0.162308,0.12515725,-1.0,0.13253325,-1.0,-1.0,0.2372726,-1.0,0.132202,-1.0,-1.0,-1.0,-1.0,0.244256,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.049078,-1.0,0.1568855
2024-01-17,405.4571228027344,-1.0,-0.11654900000000001,-1.0,0.21877327272727276,0.440766,-1.0,0.174624,0.09842283333333333,-1.0,-0.03593,-1.0,-1.0,-1.0,0.116921,0.305869,0.35479533333333335,-1.0,-1.0,0.09884699999999999,-1.0,0.210541,-1.0,-1.0,0.021561,-1.0,0.2281,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.193691,-1.0,-1.0,-1.0,-1.0,-1.0,0.19411373333333334
2024-01-18,411.2122497558594,-1.0,0.030696666666666667,-1.0,0.15507100000000001,0.152564,-1.0,-0.0500005,0.31394,0.601211,-1.0,0.22998700000000002,-1.0,-1.0,0.13616466666666668,-1.0,0.255262,0.252976,-1.0,0.024408,-1.0,0.325386,-1.0,-1.0,0.375336,-1.0,-1.0,-1.0,-1.0,0.137477,-1.0,-1.0,0.039184,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.19177516666666666
2024-01-19,419.36700439453125,-1.0,-0.06275499999999999,-1.0,0.26390625,0.040148249999999996,-1.0,0.12395099999999999,0.02156575,0.641015,-1.0,-1.0,-1.0,-1.0,0.1630312,-0.253635,0.038139,-1.0,-1.0,0.1024385,0.249106,-0.064711,-1.0,-1.0,0.2657805,-1.0,0.1967546,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.240123,-1.0,-1.0,0.19400935714285714
2024-01-22,419.9146423339844,-1.0,-0.146446,-1.0,0.18508122222222223,0.066988,-1.0,-1.0,0.156991,0.373914,0.228673,0.032713500000000006,-1.0,-1.0,0.112477,-1.0,0.244336,-1.0,-1.0,0.156298,-1.0,0.21660175,-1.0,-1.0,0.296455,-1.0,0.298785,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2123105,-1.0,0.22139438888888888
2024-01-23,421.6571044921875,-1.0,-1.0,-1.0,0.12761314285714284,0.151557,-1.0,-1.0,0.11595720000000001,-1.0,-1.0,-0.058463,-1.0,-1.0,0.17546040000000002,-1.0,-1.0,-1.0,-1.0,0.284646,-1.0,0.24259699999999998,-1.0,-1.0,0.1723325,-1.0,0.262185,-1.0,-1.0,-0.004756,-1.0,-1.0,-1.0,-1.0,0.14007,-1.0,-1.0,-1.0,-1.0,0.19972779999999998
2024-01-24,423.9969787597656,-1.0,-0.05415066666666667,-1.0,0.285058,-0.016631999999999994,-1.0,-1.0,-0.148398,-1.0,-1.0,0.16945949999999999,-1.0,-1.0,0.13663975,-1.0,0.289204,-1.0,-1.0,0.184759,-1.0,0.169056,-1.0,-1.0,0.30074,-1.0,0.170441,-1.0,-1.0,-1.0,-1.0,-1.0,-0.140166,-0.024138,-0.051354,-1.0,-1.0,-1.0,-1.0,0.18830618181818182
2024-01-25,424.5147399902344,-1.0,-0.032878,-1.0,0.16565016666666668,-1.0,-1.0,-0.031133,0.08927533333333333,-1.0,-1.0,-1.0,-1.0,-1.0,0.28031066666666665,-1.0,-1.0,-1.0,-1.0,0.01945,-1.0,0.2474,-1.0,-1.0,0.28486666666666666,-1.0,0.346908,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.20328,-1.0,-1.0,-1.0,-1.0,0.19452848
2024-01-26,421.9856872558594,-1.0,-0.04369,-1.0,0.146590625,-1.0,-1.0,0.072271,-0.018009333333333332,0.32213,-0.02646,-1.0,-1.0,-1.0,0.0913195,0.093108,0.110266,0.197,-1.0,0.131189,0.134072,0.050212,-1.0,-1.0,0.318606,-1.0,0.050148,-1.0,-1.0,0.140541,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1785254375
2024-01-29,426.3070068359375,-1.0,-1.0,-1.0,0.207615,-1.0,-1.0,-1.0,-0.04285525,0.24722,-1.0,-1.0,-1.0,-1.0,0.24522850000000002,-1.0,0.22808666666666666,0.233672,-1.0,0.191332,-1.0,0.162102,-1.0,-1.0,0.274803,-1.0,0.285354,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.20561704761904762
2024-01-30,423.46929931640625,0.067095,0.0818075,-1.0,0.11763533333333333,0.054095500000000005,-1.0,-1.0,-0.2095435,-1.0,-1.0,-1.0,-1.0,-1.0,0.1004135,0.164054,0.24123533333333333,-1.0,-1.0,-0.089,-1.0,-1.0,-1.0,-1.0,0.2086785,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1816185357142857
2024-01-31,415.1751403808594,-1.0,0.01298125,-1.0,0.2863664285714286,0.0443705,-1.0,0.007331,0.01977,-1.0,0.007225,-1.0,-1.0,-1.0,0.045710499999999994,-0.002426,0.23844999999999997,0.163863,-1.0,-0.041559,-1.0,0.1948665,-0.193145,-1.0,0.18589750000000002,-1.0,0.23091325000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.164641,-1.0,-1.0,-1.0,-1.0,-1.0,0.18232121428571427
2024-02-01,420.06402587890625,-1.0,-1.0,0.3691045,0.1683946666666667,0.0855575,-1.0,0.209391,-0.0028859999999999997,-1.0,-1.0,-1.0,-1.0,-1.0,0.299502,-0.245242,-1.0,-1.0,-1.0,0.264019,-1.0,0.2263,-1.0,-1.0,0.265876,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1336,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2041818181818182
2024-02-02,427.1632995605469,-1.0,0.242577,-1.0,0.2612546,0.06672633333333335,-1.0,-1.0,0.030370999999999995,-1.0,-1.0,-1.0,-1.0,-1.0,0.222656,-1.0,0.17969449999999998,0.314796,-1.0,0.10704949999999999,-1.0,0.230788,-1.0,-1.0,0.24019266666666664,-1.0,0.3198056666666667,-1.0,-1.0,-1.0,-1.0,-1.0,0.026559,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.22690704545454546
2024-02-05,426.605712890625,-1.0,-0.068006,-1.0,0.12438757142857144,0.20769400000000002,-1.0,-1.0,-1.0,-1.0,-1.0,0.15422249999999998,-1.0,-1.0,0.27583525,0.245203,0.149678,-1.0,-1.0,0.183023,-1.0,0.299526,-1.0,-1.0,0.342451,-1.0,0.328117,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.17273916666666667
2024-02-06,425.7494201660156,-1.0,0.0938615,-1.0,0.17063833333333334,0.05858,-1.0,0.12531,-0.205149,-1.0,-1.0,-1.0,-1.0,-1.0,0.04667349999999999,0.142583,0.2253945,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.369812,-1.0,0.2978635,-1.0,-1.0,-1.0,-1.0,-1.0,0.216882,-1.0,0.381352,-1.0,-1.0,-1.0,-1.0,0.18118789285714287
2024-02-07,430.1304626464844,-1.0,-0.212851,-1.0,0.20264237499999999,0.002443,-1.0,-0.092521,0.077471,-1.0,0.121551,0.279528,-1.0,-1.0,0.159409,-1.0,0.184358,-1.0,-1.0,0.139276,-1.0,0.108142,-1.0,-1.0,0.209129,-1.0,0.3600485,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.17610492307692308
2024-02-08,430.92706298828125,-1.0,-0.071424,-1.0,0.20842981818181816,0.279335,-1.0,-0.067636,-1.0,0.210275,-1.0,-1.0,-1.0,-1.0,-0.011126666666666655,0.264331,0.360009,0.211792,-1.0,-1.0,-1.0,0.1559246,-1.0,-1.0,-1.0,-1.0,0.22531900000000002,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.17981538888888887
2024-02-09,435.1686706542969,-1.0,-0.003983500000000001,-1.0,0.17499425000000002,0.090298,-1.0,0.183369,-0.171847,-1.0,0.038407,-1.0,-1.0,-1.0,0.057682,0.1034805,0.18945766666666666,-1.0,-1.0,0.17003174999999998,-1.0,0.257967,-1.0,-1.0,0.225541,-1.0,0.2755286666666667,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.183671,0.237123,-1.0,0.1698664
2024-02-12,433.4660339355469,-1.0,-1.0,-1.0,0.2693207142857143,-1.0,-1.0,-1.0,-0.039264,0.454128,0.325791,-1.0,-1.0,-1.0,0.0661,-1.0,0.152993,-1.0,-1.0,0.17108375,-1.0,0.1709735,-1.0,-1.0,0.333518,-1.0,0.094159,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.069078,-1.0,-1.0,-1.0,-1.0,0.17684055
2024-02-13,426.70526123046875,-1.0,-0.04276,-1.0,0.22238915384615388,0.01468133333333333,-1.0,-0.043837,-0.1341805,0.43929,-1.0,-0.036873,-1.0,-1.0,0.08476933333333332,-1.0,0.208975,-1.0,-1.0,0.04388533333333333,-1.0,0.09861349999999999,-1.0,-1.0,0.1259455,-1.0,0.415486,-1.0,-1.0,0.009726,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.176696
